run_id,experiment_id,season,week,game_id,feature,side,family,raw_value,league_pctile,was_imputed,contribution_logodds,pick_direction_contribution,abs_rank,bias_logodds,model_name,feature_list_hash,blend_n,predicted_side,predicted_home_cover_prob,clean_forward,reproduction_max_diff,is_approximate,created_at,live_predicted_side,side_mismatch,pick_direction_live
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_BAL_IND,away_qb_cpoe,away,QB,2.992383696369486,81.25,False,-0.05622151121497154,0.05622151121497154,3,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4894671142101288,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.05622151121497154
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_BAL_IND,home_def_rush_epa_allowed_per_att,home,defence run,-0.04974156828689798,28.125,False,-0.05377193167805672,0.05377193167805672,4,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4894671142101288,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.05377193167805672
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_BAL_IND,home_pass_explosive_rate,home,QB,0.07665505226467483,37.5,False,0.05254385247826576,-0.05254385247826576,5,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4894671142101288,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,-0.05254385247826576
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_BUF_HOU,away_qb_cpoe,away,QB,3.8193314458651835,87.5,False,-0.11158297210931778,0.11158297210931778,1,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.42868345975875854,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.11158297210931778
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_BUF_HOU,away_def_rush_yards_allowed_per_att,away,defence run,5.225225225213457,93.75,False,-0.10938696563243866,0.10938696563243866,2,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.42868345975875854,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.10938696563243866
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_BUF_HOU,away_ol_sack_rate,away,OL pass protection,0.07490636704105823,65.625,False,0.08967679738998413,-0.08967679738998413,3,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.42868345975875854,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,-0.08967679738998413
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_BUF_HOU,away_def_pressure_proxy_rate,away,defence pass rush,0.243999999999512,75.0,False,0.07912518829107285,-0.07912518829107285,4,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.42868345975875854,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,-0.07912518829107285
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_BUF_HOU,away_def_sack_rate,away,defence pass rush,0.071999999999856,56.25,False,-0.06763575226068497,0.06763575226068497,5,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.42868345975875854,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.06763575226068497
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_CHI_CAR,away_ol_sack_rate,away,OL pass protection,0.04026845637577136,9.375,False,-0.09920065104961395,0.09920065104961395,1,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.49596306681632996,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.09920065104961395
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_CHI_CAR,home_ol_rush_yards_per_att,home,OL run blocking,4.510158013533837,53.125,False,0.08637093007564545,-0.08637093007564545,2,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.49596306681632996,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,-0.08637093007564545
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_CHI_CAR,away_ol_rush_epa_per_att,away,OL run blocking,0.07462721103239853,90.625,False,0.08516769111156464,-0.08516769111156464,3,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.49596306681632996,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,-0.08516769111156464
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_CHI_CAR,away_def_explosive_pass_allowed_rate,away,coverage/defence other,0.10796460176972042,100.0,False,-0.07310709357261658,0.07310709357261658,4,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.49596306681632996,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.07310709357261658
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_CHI_CAR,home_pass_explosive_rate,home,QB,0.07846715328452834,40.625,False,0.056323979049921036,-0.056323979049921036,5,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.49596306681632996,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,-0.056323979049921036
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_CLE_JAX,away_ol_sack_rate,away,OL pass protection,0.08401976935735747,78.125,False,0.1279456615447998,0.1279456615447998,1,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,home,0.5068674087524414,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,home,False,0.1279456615447998
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_CLE_JAX,away_ol_qb_hit_rate,away,OL pass protection,0.22075782537031177,96.875,False,0.09081307053565979,0.09081307053565979,2,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,home,0.5068674087524414,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,home,False,0.09081307053565979
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_CLE_JAX,away_qb_cpoe,away,QB,-5.6806103565346575,3.125,False,0.08253268897533417,0.08253268897533417,3,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,home,0.5068674087524414,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,home,False,0.08253268897533417
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_CLE_JAX,away_ol_pass_epa_per_att,away,QB,-0.2860460449868942,3.125,False,0.0817861333489418,0.0817861333489418,4,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,home,0.5068674087524414,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,home,False,0.0817861333489418
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_CLE_JAX,away_qb_epa_under_pressure,away,QB,-1.1832324882102334,12.5,False,-0.06178254261612892,-0.06178254261612892,5,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,home,0.5068674087524414,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,home,False,-0.06178254261612892
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_DAL_NYG,away_qb_epa_under_pressure,away,QB,-0.5027560166672067,100.0,False,0.14222168922424316,0.14222168922424316,1,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,home,0.5688689947128296,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,home,False,0.14222168922424316
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_DAL_NYG,home_def_rush_epa_allowed_per_att,home,defence run,0.16454609992956157,100.0,False,0.12041530013084412,0.12041530013084412,2,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,home,0.5688689947128296,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,home,False,0.12041530013084412
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_DAL_NYG,home_def_epa_per_play,home,coverage/defence other,0.06139068111521594,84.375,False,0.11698982119560242,0.11698982119560242,3,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,home,0.5688689947128296,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,home,False,0.11698982119560242
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_DAL_NYG,away_ol_sack_rate,away,OL pass protection,0.047546012269865726,18.75,False,-0.09157398343086243,-0.09157398343086243,4,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,home,0.5688689947128296,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,home,False,-0.09157398343086243
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_DAL_NYG,home_ol_rush_yards_per_att,home,OL run blocking,4.386454183258194,46.875,False,0.07074622809886932,0.07074622809886932,5,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,home,0.5688689947128296,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,home,False,0.07074622809886932
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_DEN_KC,home_ol_qb_hit_rate,home,OL pass protection,0.19426751592325753,81.25,False,-0.0967632383108139,0.0967632383108139,1,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4677860140800476,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.0967632383108139
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_DEN_KC,away_def_sack_rate,away,defence pass rush,0.10365853658520784,100.0,False,0.08173640817403793,-0.08173640817403793,2,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4677860140800476,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,-0.08173640817403793
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_DEN_KC,home_rolling_3wk_epa_trend,home,form,0.03387396197725033,65.625,False,-0.07318373024463654,0.07318373024463654,3,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4677860140800476,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.07318373024463654
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_DEN_KC,away_def_pressure_proxy_rate,away,defence pass rush,0.330792682926325,100.0,False,0.06187121570110321,-0.06187121570110321,4,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4677860140800476,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,-0.06187121570110321
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_DEN_KC,home_def_rush_epa_allowed_per_att,home,defence run,-0.04277125735772634,37.5,False,-0.05689740926027298,0.05689740926027298,5,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4677860140800476,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.05689740926027298
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_GB_MIN,home_def_qb_hit_rate,home,defence pass rush,0.19191919191880422,96.875,False,0.13682956993579865,-0.13682956993579865,1,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4934074282646179,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,home,True,0.13682956993579865
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_GB_MIN,away_qb_cpoe,away,QB,5.950163531549621,96.875,False,-0.12173819541931152,0.12173819541931152,2,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4934074282646179,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,home,True,-0.12173819541931152
